series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	831	-2.200712402	49.71561166	GGY	Guernsey	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	831	-2.200712402	49.71561166	GGY	Guernsey	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	832	-2.136773508	49.22353354	JEY	Jersey	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	832	-2.136773508	49.22353354	JEY	Jersey	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	PERCENT	UB	Percentage	Upper bound	58.59552	58.66536	59.46139	59.46139	59.46139	60.1701	60.1701	60.20842	60.20842	61.53045	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	2018	61.54773	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	PERCENT	MP	Percentage	P	55.44385	55.70612	56.98633	56.98633	56.98633	58.94884	58.94884	59.45758	59.45758	61.50005	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	2018	61.54773	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	PERCENT	LB	Percentage	Lower bound	51.15831	51.83938	53.60725	53.60725	53.60725	55.16377	55.16377	56.19308	56.19308	59.28891	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	61.54773	2018	61.54773	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	840	-99.13830311	39.5277871	USA	United States of America	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	840	-99.13830311	39.5277871	USA	United States of America	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	840	-99.13830311	39.5277871	USA	United States of America	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	PERCENT	UB	Percentage	Upper bound	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	2018	99.99353	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	PERCENT	MP	Percentage	P	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	2018	99.99353	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	PERCENT	LB	Percentage	Lower bound	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	99.99353	2018	99.99353	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	858	-56.01387025	-32.8002838	URY	Uruguay	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	858	-56.01387025	-32.8002838	URY	Uruguay	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	858	-56.01387025	-32.8002838	URY	Uruguay	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	PERCENT	UB	Percentage	Upper bound	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47794	37.47794	37.47794	37.477664	2018	37.47794	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	PERCENT	MP	Percentage	P	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47794	37.47794	37.47794	37.477664	2018	37.47794	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	3	PERCENT	LB	Percentage	Lower bound	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47725	37.47794	37.47794	37.47794	37.477664	2018	37.47794	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	PERCENT	UB	Percentage	Upper bound	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	2018	79.7828	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	PERCENT	MP	Percentage	P	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	2018	79.7828	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	3	PERCENT	LB	Percentage	Lower bound	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	79.7828	2018	79.7828	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	882	-172.4430749	-13.61541469	WSM	Samoa	1	PERCENT	UB	Percentage	Upper bound	18.97369	18.97369	18.97369	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	51.33456	51.33456	51.33456	47.903728	2018	51.33456	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	882	-172.4430749	-13.61541469	WSM	Samoa	2	PERCENT	MP	Percentage	P	18.97369	18.97369	18.97369	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	51.33456	51.33456	51.33456	47.903728	2018	51.33456	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	882	-172.4430749	-13.61541469	WSM	Samoa	3	PERCENT	LB	Percentage	Lower bound	18.97369	18.97369	18.97369	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	42.75748	51.33456	51.33456	51.33456	47.903728	2018	51.33456	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	887	45.22389143	15.22242099	YEM	Yemen	1	PERCENT	UB	Percentage	Upper bound	22.79447	22.79447	22.79447	22.79447	22.79447	22.79447	22.79447	22.79447	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	2018	27.72212	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	887	45.22389143	15.22242099	YEM	Yemen	2	PERCENT	MP	Percentage	P	22.79447	22.79447	22.79447	22.79447	22.79447	22.79447	22.79447	22.79447	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	2018	27.72212	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	887	45.22389143	15.22242099	YEM	Yemen	3	PERCENT	LB	Percentage	Lower bound	22.79447	22.79447	22.79447	22.79447	22.79447	22.79447	22.79447	22.79447	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	27.72212	2018	27.72212	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
