series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of skill	Units description	Type of skill description	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	660	-63.05651612	18.21525315	AIA	Anguilla	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	660	-63.05651612	18.21525315	AIA	Anguilla	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	660	-63.05651612	18.21525315	AIA	Anguilla	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	660	-63.05651612	18.21525315	AIA	Anguilla	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	660	-63.05651612	18.21525315	AIA	Anguilla	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	660	-63.05651612	18.21525315	AIA	Anguilla	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	662	-60.96529553	13.89405601	LCA	Saint Lucia	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	8	Ratio	EMAIL	Ratio	sending e-mails with attached files								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	9	Ratio	INST	Ratio	connecting and installing new devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	674	12.46329038	43.93841766	SMR	San Marino	1	Ratio	CMFL	Ratio	Copying or moving a file or folder								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	674	12.46329038	43.93841766	SMR	San Marino	2	Ratio	PCPR	Ratio	writing a computer program using a specialized programming language								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	674	12.46329038	43.93841766	SMR	San Marino	3	Ratio	ARSP	Ratio	using basic arithmetic formula in a spreadsheet								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	674	12.46329038	43.93841766	SMR	San Marino	4	Ratio	TRAF	Ratio	transferring files between a computer and other devices								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	674	12.46329038	43.93841766	SMR	San Marino	5	Ratio	EPRS	Ratio	creating electronic presentations with presentation software								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	674	12.46329038	43.93841766	SMR	San Marino	6	Ratio	COPA	Ratio	using copy and paste tools to duplicate or move information within a document								
2018.Q2.G.01	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	674	12.46329038	43.93841766	SMR	San Marino	7	Ratio	SOFT	Ratio	finding, downloading, installing and configuring software								
