series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of speed	Units description	Type of speed description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	208	9.326571283	56.03829721	DNK	Denmark	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over								2.47245979049853	6.46539803468057	12.859016871795	18.0893607753183	25.2792840914207	29.0672876293375	33.6498255235362	36.1527921784112	38.4148253102457	39.28428	35.3138021283061	2016	39.28428	Danish Energy Agency	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	208	9.326571283	56.03829721	DNK	Denmark	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps								20.9756251016223	25.9881545181823	21.4923104242304	17.885900436303	11.3145862678125	8.72815197507575	5.94300221957411	4.66654988560657	3.41862362393921	3.00388	5.15204154083913	2016	3.00388	Danish Energy Agency	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	208	9.326571283	56.03829721	DNK	Denmark	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								10.5866593654088	3.30623292426781	1.79966175677586	1.21856421566075	0.980460561586889	0.984072200308695	0.84785880148693	0.705420248701106	0.674847568487544	0.25486	0.693411763796855	2016	0.25486	Danish Energy Agency	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	212	-61.3493756	15.43391378	DMA	Dominica	1	PER_100_POP	ANYS	Per 100 population	any speed	0.114812210278563	0.251220212460523	3.20602813511733	3.78400753661252	4.62566654816921	4.81982365115818	6.08289715659924	7.06264566706688	9.87542852305912	10.2822694236295	11.678165441848	11.6342908362628	11.8575972322973	14.8146605002569	14.9085580790976	20.8571821684095	21.05843	16.6992855960123	2016	21.05843	National Telecommunications Regulatory Commission	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	212	-61.3493756	15.43391378	DMA	Dominica	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																0.15685195376995	2.21639	1.18662097688498	2016	2.21639	National Telecommunications Regulatory Commission	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	212	-61.3493756	15.43391378	DMA	Dominica	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											2.94237497716638					20.6989543203082	18.54289	19.6209221601541	2016	18.54289	National Telecommunications Regulatory Commission	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	212	-61.3493756	15.43391378	DMA	Dominica	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps											8.75686764933185								2010	8.75686764933185	National Telecommunications Regulatory Commission	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	PER_100_POP	ANYS	Per 100 population	any speed				0.16535634623326	0.404642401879621	0.64938081174635	1.08531575588793	1.80709026454977	2.45244325882713	3.19288282942637	3.89850168671682	4.17753048553953	4.7060702151028	5.06264032785836	5.6985337764796	6.44102801926562	7.20601	5.82285646774128	2016	7.20601	Instituto Dominicano de las Telecomunicaciones (INDOTEL)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	214	-70.49847576	18.89832088	DOM	Dominican Republic	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	214	-70.49847576	18.89832088	DOM	Dominican Republic	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	214	-70.49847576	18.89832088	DOM	Dominican Republic	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	PER_100_POP	ANYS	Per 100 population	any speed		0.0205228611606926	0.0498770495042955	0.0520790740467142	0.0858889928377302	0.194423643064728	0.32802075201895	0.700849576865572	1.0749288780727	1.63476598395384	1.47536122751761	4.32180383132344	5.44596967880227	6.72551280420397	8.25667316813192	9.74047884925209	9.7878	7.99128690007805	2016	9.7878	Agencia de Regulación y Control de las Telecomunicaciones	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	218	-78.37005241	-1.447785891	ECU	Ecuador	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																0.608584250741617	1.84782	1.22820212537081	2016	1.84782	Agencia de Regulación y Control de las Telecomunicaciones	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	218	-78.37005241	-1.447785891	ECU	Ecuador	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											0.285072960119117	1.38651010682399	1.999230067342	5.44557531834978		4.99133750297599	6.41111	4.71181322216694	2016	6.41111	Agencia de Regulación y Control de las Telecomunicaciones	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	218	-78.37005241	-1.447785891	ECU	Ecuador	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps											1.03409942969409	2.6729184262257	3.28545911688569	0.883321118641281		3.56820550816603	1.58759	2.33114393592325	2016	1.58759	Agencia de Regulación y Control de las Telecomunicaciones	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	222	-88.86862995	13.73603564	SLV	El Salvador	1	PER_100_POP	ANYS	Per 100 population	any speed				0.325092223626829	0.48462083762169	0.696809143063411	1.00848132068997	1.46597588875431	2.00704642041583	2.41621066699615	2.81872794275509	3.29271150316756	3.84444740157595	4.48592482494156	4.9957297839891	5.49332228654769	6.23049	5.00998285941086	2016	6.23049	Superintendencia General de Electricidad y Telecomunicaciones	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	222	-88.86862995	13.73603564	SLV	El Salvador	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over															0.00650087910683247	0.0161842464412554	0.02708	0.016588375182696	2016	0.02708	Superintendencia General de Electricidad y Telecomunicaciones	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	222	-88.86862995	13.73603564	SLV	El Salvador	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps															2.05501404189887	2.82228359094815	3.19101	2.68943587761567	2016	3.19101	Superintendencia General de Electricidad y Telecomunicaciones	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	222	-88.86862995	13.73603564	SLV	El Salvador	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps															2.89845219551135	2.65485444915828	2.4313	2.66153554822321	2016	2.4313	Superintendencia General de Electricidad y Telecomunicaciones	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	PER_100_POP	ANYS	Per 100 population	any speed						0.0298187022900763	0.0289613960680078	0.0281417971351651	0.0273545837924091	0.0265937407198926	0.170361421900205	0.187989877038419	0.201006117105077	0.46472059961903	0.498804078343472	0.475248069734742	0.27687	0.383329772960464	2016	0.27687	La Société Anonyme de Télécommunications de la République de Guinée Equatoriale	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																0.0285223900762098	0.01613	0.0223261950381049	2016	0.01613	La Société Anonyme de Télécommunications de la République de Guinée Equatoriale	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																0.424583297888843	0.03799	0.231286648944422	2016	0.03799	La Société Anonyme de Télécommunications de la République de Guinée Equatoriale	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	231	39.63505296	8.631223181	ETH	Ethiopia	1	PER_100_POP	ANYS	Per 100 population	any speed				7.9178030913493e-05	4.72550570235549e-05	8.00869245098024e-05	0.00033337314651715	0.00128790512385843	0.00181067350881777	0.00412315080576126	0.00471552528775928	0.00710681543600313	0.00930459729195992	0.252991591268406	0.488347717874751	0.483110819699383	0.54588	0.3559269452269	2016	0.54588	Ministry of Communications and Information Technology	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	231	39.63505296	8.631223181	ETH	Ethiopia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over															0.14650379726009	0.14962285721401	0.16025	0.152125551491367	2016	0.16025	Ministry of Communications and Information Technology	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	231	39.63505296	8.631223181	ETH	Ethiopia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps															0.244174377039711	0.248269437413003	0.25941	0.250617938150905	2016	0.25941	Ministry of Communications and Information Technology	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	231	39.63505296	8.631223181	ETH	Ethiopia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps															0.09766954357495	0.105371725375311	0.12622	0.109753756316754	2016	0.12622	Ministry of Communications and Information Technology	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	232	38.11074289	16.12894644	ERI	Eritrea	1	PER_100_POP	ANYS	Per 100 population	any speed									0.000817515188596109	0.00125947099699184	0.00205533412330158	0.00237659729249946	0.00301749068084702	0.00230533535129126	0.00305989312405296		0.01211	0.00512317978904781	2016	0.01211	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	232	38.11074289	16.12894644	ERI	Eritrea	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	232	38.11074289	16.12894644	ERI	Eritrea	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	232	38.11074289	16.12894644	ERI	Eritrea	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps													0.000228350646118	0.000252639490552			0.01009	0.00352366337889	2016	0.01009	EriTel	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	233	25.84093481	58.68487172	EST	Estonia	1	PER_100_POP	ANYS	Per 100 population	any speed		1.2881215496086	3.45038933748073	6.74155793447026	10.4117489834285	13.5233851931007	18.7126628164681	20.17678263823	22.5305028876143	24.0701016527689	26.7904627760711	26.9560864520455	27.0772355896986	28.0402190404202	28.8999362035753	30.0047569688813	30.2181	28.8480495605151	2016	30.2181	Estonian Technical Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	233	25.84093481	58.68487172	EST	Estonia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over										2.34250344406795	3.0900254363963	4.3375115295659	6.03558474036589	14.3677495686544	16.7420825053689	20.3058520090578	22.99774	16.0898017646894	2016	22.99774	Estonian Technical Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	233	25.84093481	58.68487172	EST	Estonia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps										11.7571845751805	13.7344218437267	14.7905211132037	13.9716512057069	8.77241501463196	8.88289266543644	6.69256311575994	5.49015	8.76193440030706	2016	5.49015	Estonian Technical Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	233	25.84093481	58.68487172	EST	Estonia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps										9.00853054379818	9.07578013034709	6.55628668410457	5.88792185798023	4.72083533048333	3.27496103276986	3.53593542395216	1.59238	3.80240672903712	2016	1.59238	Estonian Technical Regulatory Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	PER_100_POP	ANYS	Per 100 population	any speed		0.114564548636894	0.238738455739147	0.815599900637576	6.42450084047395	11.9372622413898	26.5673695713765	29.1863421721758	29.9953629967138	32.0201612903226	32.6314515641072	32.4049968719097	32.9737809558437	33.7585154339081	34.9818034775576	36.0978664942622	36.59222	34.8808372723143	2016	36.59222	Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	234	-7.122044325	62.21228119	FRO	Faroe Islands	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over												4.79707775826926	7.03551084717004			24.0383061257475	27.72767	19.6004956576392	2016	27.72767	Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	234	-7.122044325	62.21228119	FRO	Faroe Islands	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											27.8634960972953	24.0358418599019	23.4274633377772			11.0574591886213	8.07663	14.1871841754662	2016	8.07663	Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	234	-7.122044325	62.21228119	FRO	Faroe Islands	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps											5.14108226941772	3.13414461867571	2.51080677089646			0.652577986099887	0.37869	1.18069158566545	2016	0.37869	Post and Telecom Authority	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	PER_100_POP	ANYS	Per 100 population	any speed							10.7552258934592	20.7452165156093	29.6791443850267	37.9241516966068	38.9128273118992	39.9405351833499	40.4808959156785	42.5755584756899	46.2975098296199	65.402223675605	55.32646	50.0165295793187	2016	55.32646	Sure	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps											0.0331455087835598	0.0330360092500826	0.131752305665349	0.131406044678055	0.131061598951507			0.131406649764971	2014	0.131061598951507	Sure	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps											38.8796818031157	39.9074991740998	40.3162055335968	42.4113009198423	46.1336828309305			42.9537297614566	2014	46.1336828309305	Sure	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	PER_100_POP	ANYS	Per 100 population	any speed																						
