series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Name of international institution	Units description	Name of international institution description	2000	2005	2010	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	520	166.92313	-0.528742623	NRU	Nauru	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	5	PERCENT	ADB	Percentage	asian development bank	1.69491525423729	1.5625	1.49253731343284		1.49253731343284	1.493		1.49276865671642	2016	1.493	Asian Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	6	PERCENT	ECOSOC	Percentage	UN economic and social council					1.85185185185185			1.85185185185185	2015	1.85185185185185	Report of the Economic and Social Council for 2015 (A/70/3)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	7	PERCENT	WTO	Percentage	world trade organisation	0	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	524	83.94678863	28.25866332	NPL	Nepal	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development	0.54945054945055	0.543478260869565	0.53475935828877		0.5319149	0.5319149	0.5291	0.5309766	2017	0.5291	International Bank for Reconstruction and Development Management’s Discussion & Analysis and Financial Statements June 30, 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	2	PERCENT	IMF	Percentage	international monetary fund	0.561797752808989	0.552486187845304	0.54945054945055		0.531914893617021	0.531914893617021	0.5291	0.530976595744681	2017	0.5291	IMF Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	3	PERCENT	UNGA	Percentage	UN general assembly	0.529100529100529	0.523560209424084	0.520833333333333		0.518134715025907	0.518134715025907	0.518134715025907	0.518134715025907	2017	0.518134715025907	UN General Assembly website http://www.un.org/en/member-states/index.html	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	4	PERCENT	IFC	Percentage	international finance corporation	0.574712643678161	0.561797752808989	0.54945054945055		0.543478260869565	0.543478260869565	0.543478260869565	0.543478260869565	2017	0.543478260869565	IFC 2017 Annual Report Volume 2	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	5	PERCENT	ADB	Percentage	asian development bank	1.69491525423729	1.5625	1.49253731343284		1.49253731343284	1.493		1.49276865671642	2016	1.493	Asian Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	7	PERCENT	WTO	Percentage	world trade organisation	0.714285714285714	0.671140939597316	0.65359477124183		0.625	0.617284	0.60976	0.617348	2017	0.60976	WTO Annual Report 2017	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	8	PERCENT	AFDB	Percentage	african development bank	1.2987012987013	1.2987012987013	1.2987012987013	1.26582278481013	1.25	1.25		1.25527426160338	2016	1.25	African Development Bank Group Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	9	PERCENT	UNSC	Percentage	UN security coUNcil	6.66666666666667								2000	6.66666666666667	Report of the Security Council (A/55/2)	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	10	PERCENT	IABD	Percentage	inter-american development bank	2.17391304347826	2.12765957446809	2.08333333333333		2.08333333333333	2.08333333333333		2.08333333333333	2016	2.08333333333333	Inter-American Development Bank Annual Report 2016	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	528	5.331480568	51.86728884	NLD	Netherlands	11	PERCENT	FSB	Percentage	financial stability board			4.16666666666667		4.16666666666667	4.16666666666667	4.16666666666667	4.16666666666667	2017	4.16666666666667	Financial Stability Board 4th Annual Report	G
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	PERCENT	IMF	Percentage	international monetary fund												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	PERCENT	UNGA	Percentage	UN general assembly												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	4	PERCENT	IFC	Percentage	international finance corporation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	7	PERCENT	WTO	Percentage	world trade organisation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	11	PERCENT	FSB	Percentage	financial stability board												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	IBRD	Percentage	international bank for reconstruction and development												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	2	PERCENT	IMF	Percentage	international monetary fund												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	3	PERCENT	UNGA	Percentage	UN general assembly												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	4	PERCENT	IFC	Percentage	international finance corporation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	5	PERCENT	ADB	Percentage	asian development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	6	PERCENT	ECOSOC	Percentage	UN economic and social council												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	7	PERCENT	WTO	Percentage	world trade organisation												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	8	PERCENT	AFDB	Percentage	african development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	9	PERCENT	UNSC	Percentage	UN security coUNcil												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	10	PERCENT	IABD	Percentage	inter-american development bank												
2018.Q2.G.01	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	531	-68.95033464	12.15058042	CUW	Curaçao	11	PERCENT	FSB	Percentage	financial stability board												
